utc,time,nav_type,latitude,longitude,altitude,speed,heading,ehpe,evpe,hdop,signal_strength_4th
1345839458,Fri Aug 24 21:17:38 2012,0x0204,45.5392428,-122.7274749,99.68,1.78,256.5,9.44,2.18,7,30
1345839459,Fri Aug 24 21:17:39 2012,0x0204,45.5392268,-122.7275149,100.16,2.85,244.5,8.99,2.18,7,30
1345839460,Fri Aug 24 21:17:40 2012,0x0204,45.5392076,-122.7275501,100.8,2.45,243,8.99,2.18,7,30
1345839461,Fri Aug 24 21:17:41 2012,0x0204,45.5391948,-122.7275869,101.44,2.09,259.5,8.99,2.18,7,30
1345839462,Fri Aug 24 21:17:42 2012,0x0204,45.5391868,-122.7276157,102.08,1.36,271.5,8.99,2.18,7,30
1345839463,Fri Aug 24 21:17:43 2012,0x0204,45.5391884,-122.7276365,102.88,1.49,330,8.99,2.18,7,30
1345839464,Fri Aug 24 21:17:44 2012,0x0204,45.539182,-122.7276621,103.52,1.05,285,8.99,2.18,7,30
1345839465,Fri Aug 24 21:17:45 2012,0x0204,45.5391708,-122.7276893,104.16,1.35,274.5,8.99,2.18,7,30
1345839466,Fri Aug 24 21:17:46 2012,0x0204,45.5391628,-122.7277117,104.48,1.13,265.5,9.91,2.18,7,30
1345839467,Fri Aug 24 21:17:47 2012,0x0204,45.5391532,-122.7277325,105.12,2.26,265.5,9.91,2.18,7,30
1345839468,Fri Aug 24 21:17:48 2012,0x0204,45.5391388,-122.7277645,105.6,2.76,250.5,9.91,2.18,7,28
1345839469,Fri Aug 24 21:17:49 2012,0x0204,45.539126,-122.7277981,106.08,2.09,256.5,9.91,2.18,7,27
1345839470,Fri Aug 24 21:17:50 2012,0x0204,45.53911,-122.7278333,106.56,2.76,247.5,9.91,2.29,7,27
1345839471,Fri Aug 24 21:17:51 2012,0x0204,45.5390876,-122.7278685,107.04,2.48,243,9.44,2.29,7,28
1345839472,Fri Aug 24 21:17:52 2012,0x0204,45.5390652,-122.7278973,107.36,1.84,228,9.44,2.29,7,28
1345839473,Fri Aug 24 21:17:53 2012,0x0204,45.5390444,-122.7279149,107.84,1.26,211.5,9.44,2.29,7,28
1345839474,Fri Aug 24 21:17:54 2012,0x0204,45.5390268,-122.7279357,108.16,1.43,252,9.44,2.29,7,28
1345839475,Fri Aug 24 21:17:55 2012,0x0204,45.5390092,-122.7279597,108.8,1.24,235.5,8.56,2.29,7,30
1345839476,Fri Aug 24 21:17:56 2012,0x0204,45.5389916,-122.7279837,109.28,1.66,229.5,8.56,2.29,7,30
1345839477,Fri Aug 24 21:17:57 2012,0x0204,45.5389708,-122.7280029,109.92,1.33,213,8.56,2.29,7,30
1345839478,Fri Aug 24 21:17:58 2012,0x0204,45.5389484,-122.7280125,110.4,1.8,195,9.44,2.29,7,30
1345839479,Fri Aug 24 21:17:59 2012,0x0204,45.538918,-122.7280253,111.04,2.22,213,9.44,2.29,7,30
1345839480,Fri Aug 24 21:18:00 2012,0x0204,45.5388908,-122.7280477,111.68,2.4,219,9.44,2.29,7,28
1345839481,Fri Aug 24 21:18:01 2012,0x0204,45.5388588,-122.7280685,112.32,2.43,213,9.44,2.29,7,28
1345839482,Fri Aug 24 21:18:02 2012,0x0204,45.53883,-122.7280861,113.28,2.66,216,9.44,2.29,7,28
1345839483,Fri Aug 24 21:18:03 2012,0x0204,45.5387996,-122.7281021,114.08,2.93,198,9.44,2.29,7,28
1345839484,Fri Aug 24 21:18:04 2012,0x0204,45.5387628,-122.7281165,114.72,3.44,211.5,9.91,2.29,7,27
1345839485,Fri Aug 24 21:18:05 2012,0x0204,45.5387276,-122.7281309,115.52,2.63,192,10.4,2.29,7,27
1345839486,Fri Aug 24 21:18:06 2012,0x0204,45.538694,-122.7281341,116,2.18,177,10.4,2.29,7,27
1345839487,Fri Aug 24 21:18:07 2012,0x0204,45.538662,-122.7281405,116.48,2.66,187.5,9.44,2.29,7,25
1345839488,Fri Aug 24 21:18:08 2012,0x0204,45.5386284,-122.7281421,116.96,1.95,175.5,9.91,2.29,7,27
1345839489,Fri Aug 24 21:18:09 2012,0x0204,45.5385916,-122.7281501,117.6,3.24,198,9.91,2.29,7,27
1345839490,Fri Aug 24 21:18:10 2012,0x0204,45.5385548,-122.7281581,118.24,2.76,190.5,9.44,2.29,7,30
1345839491,Fri Aug 24 21:18:11 2012,0x0204,45.538518,-122.7281629,118.72,3.31,192,9.44,2.29,7,30
1345839492,Fri Aug 24 21:18:12 2012,0x0204,45.5384844,-122.7281709,119.04,2.99,204,9.91,2.29,7,30
1345839493,Fri Aug 24 21:18:13 2012,0x0204,45.538454,-122.7281837,119.36,2.24,205.5,9.91,2.29,7,28
1345839494,Fri Aug 24 21:18:14 2012,0x0204,45.5384252,-122.7281933,119.84,2.9,208.5,9.91,2.29,7,28
1345839495,Fri Aug 24 21:18:15 2012,0x0204,45.5383932,-122.7282077,120.32,2.43,195,9.44,2.29,7,27
1345839496,Fri Aug 24 21:18:16 2012,0x0204,45.5383596,-122.7282157,120.48,3.34,186,8.99,2.29,7,27
1345839497,Fri Aug 24 21:18:17 2012,0x0204,45.5383164,-122.7282093,120.96,3.55,183,8.15,2.29,7,27
1345839498,Fri Aug 24 21:18:18 2012,0x0204,45.5382876,-122.7281933,121.28,2.13,165,8.56,2.29,7,27
1345839499,Fri Aug 24 21:18:19 2012,0x0204,45.5382684,-122.7281677,121.76,1.95,130.5,8.99,2.29,7,27
1345839500,Fri Aug 24 21:18:20 2012,0x0204,45.5382524,-122.7281405,121.92,2.11,118.5,10.4,2.29,10,27
1345839501,Fri Aug 24 21:18:21 2012,0x0204,45.538238,-122.7281085,122.24,2.45,115.5,8.99,2.29,10,30
1345839502,Fri Aug 24 21:18:22 2012,0x0204,45.538222,-122.7280781,122.56,2.31,121.5,8.99,2.29,10,30
1345839503,Fri Aug 24 21:18:23 2012,0x0204,45.538206,-122.7280477,122.88,2.53,123,8.99,2.29,10,30
1345839504,Fri Aug 24 21:18:24 2012,0x0204,45.5381868,-122.7280205,123.2,2.22,133.5,8.99,2.29,10,30
1345839505,Fri Aug 24 21:18:25 2012,0x0204,45.538166,-122.7279997,123.52,2.22,135,8.56,2.29,10,30
1345839506,Fri Aug 24 21:18:26 2012,0x0204,45.5381468,-122.7279837,123.68,1.7,145.5,8.99,2.29,10,30
1345839507,Fri Aug 24 21:18:27 2012,0x0204,45.5381228,-122.7279677,123.84,1.91,156,8.56,2.29,10,30
1345839508,Fri Aug 24 21:18:28 2012,0x0204,45.538094,-122.7279581,124.16,2.48,174,9.91,2.29,10,28
1345839509,Fri Aug 24 21:18:29 2012,0x0204,45.538062,-122.7279501,124.32,2.4,165,9.91,2.29,10,28
1345839510,Fri Aug 24 21:18:30 2012,0x0204,45.5380316,-122.7279517,124.48,1.87,193.5,9.91,2.29,10,28
1345839511,Fri Aug 24 21:18:31 2012,0x0204,45.538006,-122.7279613,124.64,2.29,211.5,8.56,2.29,7,28
1345839512,Fri Aug 24 21:18:32 2012,0x0204,45.537982,-122.7279757,124.8,2.31,210,8.99,2.29,7,27
1345839513,Fri Aug 24 21:18:33 2012,0x0204,45.5379532,-122.7279901,125.12,2.58,210,9.44,2.29,7,27
1345839514,Fri Aug 24 21:18:34 2012,0x0204,45.5379276,-122.7280093,125.12,2.48,222,8.99,2.29,7,27
1345839515,Fri Aug 24 21:18:35 2012,0x0204,45.5379116,-122.7280365,125.28,2.03,253.5,9.91,2.29,7,27
1345839516,Fri Aug 24 21:18:36 2012,0x0204,45.537902,-122.7280717,125.6,2.01,267,8.99,2.29,7,28
1345839517,Fri Aug 24 21:18:37 2012,0x0204,45.5378924,-122.7281053,125.76,1.11,252,8.99,2.29,7,28
1345839518,Fri Aug 24 21:18:38 2012,0x0204,45.5378892,-122.7281325,126.24,1.09,286.5,8.99,2.29,7,30
1345839519,Fri Aug 24 21:18:39 2012,0x0204,45.5378876,-122.7281613,126.72,0.96,273,8.99,2.29,7,28
1345839520,Fri Aug 24 21:18:40 2012,0x0204,45.5378876,-122.7281917,127.04,1.27,289.5,8.99,2.29,7,28
1345839521,Fri Aug 24 21:18:41 2012,0x0204,45.5378892,-122.7282301,127.52,2.4,286.5,8.99,2.29,7,27
1345839522,Fri Aug 24 21:18:42 2012,0x0204,45.5378972,-122.7282685,127.84,2.18,300,8.99,2.29,7,28
1345839523,Fri Aug 24 21:18:43 2012,0x0204,45.537902,-122.7283053,128.16,1.52,298.5,8.99,2.29,7,28
1345839524,Fri Aug 24 21:18:44 2012,0x0204,45.5379004,-122.7283405,128.48,1.71,279,8.99,2.29,7,27
1345839525,Fri Aug 24 21:18:45 2012,0x0204,45.537894,-122.7283853,128.96,2.38,274.5,8.56,2.29,7,28
1345839526,Fri Aug 24 21:18:46 2012,0x0204,45.5378844,-122.7284301,129.6,1.89,276,8.99,2.29,7,28
1345839527,Fri Aug 24 21:18:47 2012,0x0204,45.5378812,-122.7284605,129.92,1.89,273,8.99,2.29,7,27
1345839528,Fri Aug 24 21:18:48 2012,0x0204,45.5378732,-122.7285005,130.88,1.58,265.5,8.99,2.29,7,27
1345839529,Fri Aug 24 21:18:49 2012,0x0204,45.5378684,-122.7285309,131.52,1.39,283.5,8.99,2.29,7,28
1345839530,Fri Aug 24 21:18:50 2012,0x0204,45.5378668,-122.7285613,132.16,1.63,268.5,8.99,2.29,7,27
1345839531,Fri Aug 24 21:18:51 2012,0x0204,45.5378604,-122.7286029,132.8,1.97,273,8.99,2.29,7,27
1345839532,Fri Aug 24 21:18:52 2012,0x0204,45.5378588,-122.7286493,133.6,2.33,291,9.91,2.29,7,27
1345839533,Fri Aug 24 21:18:53 2012,0x0204,45.537854,-122.7286909,134.24,1.73,288,9.91,2.29,7,27
1345839534,Fri Aug 24 21:18:54 2012,0x0204,45.5378524,-122.7287245,134.88,1.49,285,9.91,2.29,7,27
1345839535,Fri Aug 24 21:18:55 2012,0x0204,45.537854,-122.7287629,135.36,1.89,301.5,9.91,2.29,7,27
1345839536,Fri Aug 24 21:18:56 2012,0x0204,45.5378524,-122.7287965,135.68,1.24,270,9.91,2.29,7,28
1345839537,Fri Aug 24 21:18:57 2012,0x0204,45.5378508,-122.7288269,136.32,1.27,286.5,9.91,2.29,7,27
1345839538,Fri Aug 24 21:18:58 2012,0x0204,45.537846,-122.7288621,136.96,1.84,267,9.91,2.29,7,27
1345839539,Fri Aug 24 21:18:59 2012,0x0204,45.5378412,-122.7288925,137.28,1.09,283.5,8.99,2.29,7,28
1345839540,Fri Aug 24 21:19:00 2012,0x0204,45.537838,-122.7289197,137.76,0.79,306,8.99,2.29,7,28
1345839541,Fri Aug 24 21:19:01 2012,0x0204,45.537838,-122.7289405,138.08,0.98,300,8.99,2.29,7,28
1345839542,Fri Aug 24 21:19:02 2012,0x0204,45.537838,-122.7289629,138.56,1.08,306,8.99,2.29,7,28
1345839543,Fri Aug 24 21:19:03 2012,0x0204,45.53783,-122.7289917,139.04,1.52,252,8.99,2.29,7,28
1345839544,Fri Aug 24 21:19:04 2012,0x0204,45.5378172,-122.7290173,139.52,1.65,232.5,9.91,2.29,7,27
1345839545,Fri Aug 24 21:19:05 2012,0x0204,45.5378076,-122.7290461,139.84,2.15,252,8.99,2.29,7,27
1345839546,Fri Aug 24 21:19:06 2012,0x0204,45.5377948,-122.7290717,140.32,1.68,243,9.44,2.29,7,27
1345839547,Fri Aug 24 21:19:07 2012,0x0204,45.537782,-122.7290989,140.8,1.71,253.5,10.4,2.29,7,27
1345839548,Fri Aug 24 21:19:08 2012,0x0204,45.5377724,-122.7291181,141.28,0.99,210,10.4,2.29,7,28
1345839549,Fri Aug 24 21:19:09 2012,0x0204,45.537758,-122.7291181,141.6,1.06,165,10.4,2.29,7,27
1345839550,Fri Aug 24 21:19:10 2012,0x0204,45.53775,-122.7291037,141.76,0.95,102,8.99,2.29,7,28
1345839551,Fri Aug 24 21:19:11 2012,0x0204,45.537742,-122.7290845,142.08,1.49,114,9.44,2.29,7,28
1345839552,Fri Aug 24 21:19:12 2012,0x0204,45.537734,-122.7290653,142.72,1.1,121.5,8.99,2.29,7,28
1345839553,Fri Aug 24 21:19:13 2012,0x0204,45.537718,-122.7290557,143.36,1.24,189,8.15,2.29,7,28
1345839554,Fri Aug 24 21:19:14 2012,0x0204,45.5377004,-122.7290701,143.84,1.84,234,9.91,2.29,7,27
1345839555,Fri Aug 24 21:19:15 2012,0x0204,45.5376892,-122.7290893,144.32,1.33,255,10.4,2.29,7,28
1345839556,Fri Aug 24 21:19:16 2012,0x0204,45.53767,-122.7291149,144.64,2.09,228,8.99,2.29,7,28
1345839557,Fri Aug 24 21:19:17 2012,0x0204,45.5376476,-122.7291309,144.96,1.71,199.5,8.99,2.29,7,28
1345839558,Fri Aug 24 21:19:18 2012,0x0204,45.5376204,-122.7291437,145.6,2.33,213,8.15,2.29,7,28
1345839559,Fri Aug 24 21:19:19 2012,0x0204,45.5375964,-122.7291565,146.24,1.75,208.5,9.44,2.29,7,28
1345839560,Fri Aug 24 21:19:20 2012,0x0204,45.537574,-122.7291677,146.72,1.36,208.5,9.44,2.29,7,30
1345839561,Fri Aug 24 21:19:21 2012,0x0204,45.5375516,-122.7291885,147.36,1.99,223.5,9.44,2.29,7,30
1345839562,Fri Aug 24 21:19:22 2012,0x0204,45.537526,-122.7292077,147.68,1.66,214.5,9.44,2.29,7,30
1345839563,Fri Aug 24 21:19:23 2012,0x0204,45.537502,-122.7292285,148,1.99,229.5,9.44,2.29,7,30
1345839564,Fri Aug 24 21:19:24 2012,0x0204,45.5374828,-122.7292509,148.32,1.68,235.5,8.99,2.29,7,30
1345839565,Fri Aug 24 21:19:25 2012,0x0204,45.5374572,-122.7292733,148.64,2.45,222,8.99,2.29,7,30
1345839566,Fri Aug 24 21:19:26 2012,0x0204,45.5374316,-122.7292973,148.96,2.43,229.5,8.99,2.29,7,30
1345839567,Fri Aug 24 21:19:27 2012,0x0204,45.5374092,-122.7293261,149.44,2.26,228,8.99,2.29,7,30
1345839568,Fri Aug 24 21:19:28 2012,0x0204,45.5373916,-122.7293517,149.76,1.66,252,8.99,2.29,7,30
1345839569,Fri Aug 24 21:19:29 2012,0x0204,45.5373724,-122.7293901,150.4,2.9,246,8.99,2.29,7,30
1345839570,Fri Aug 24 21:19:30 2012,0x0204,45.5373532,-122.7294285,150.88,2.53,246,9.44,2.29,7,30
1345839571,Fri Aug 24 21:19:31 2012,0x0204,45.5373356,-122.7294605,151.2,1.95,240,8.99,2.29,7,30
1345839572,Fri Aug 24 21:19:32 2012,0x0204,45.5373164,-122.7294909,151.68,2.2,234,8.99,2.29,7,30
1345839573,Fri Aug 24 21:19:33 2012,0x0204,45.5373004,-122.7295213,152,1.43,244.5,10.4,2.29,7,30
1345839574,Fri Aug 24 21:19:34 2012,0x0204,45.5372956,-122.7295485,152.32,1.23,301.5,10.4,2.29,7,27
1345839575,Fri Aug 24 21:19:35 2012,0x0204,45.5372892,-122.7295773,152.48,1.07,265.5,10.4,2.29,7,28
1345839576,Fri Aug 24 21:19:36 2012,0x0204,45.5372796,-122.7296077,152.96,1.37,256.5,9.91,2.29,7,27
1345839577,Fri Aug 24 21:19:37 2012,0x0204,45.53727,-122.7296429,153.28,2.43,258,9.91,2.29,7,28
1345839578,Fri Aug 24 21:19:38 2012,0x0204,45.5372556,-122.7296845,153.76,2.4,256.5,8.99,2.29,7,28
1345839579,Fri Aug 24 21:19:39 2012,0x0204,45.5372428,-122.7297165,153.92,1.68,241.5,8.99,2.29,7,30
1345839580,Fri Aug 24 21:19:40 2012,0x0204,45.5372236,-122.7297373,154.4,1.43,220.5,8.99,2.29,7,30
1345839581,Fri Aug 24 21:19:41 2012,0x0204,45.5372092,-122.7297501,154.88,0,192,8.99,2.29,7,30
1345839582,Fri Aug 24 21:19:42 2012,0x0204,45.5371948,-122.7297565,155.52,0.62,178.5,8.99,2.29,7,30
1345839583,Fri Aug 24 21:19:43 2012,0x0204,45.5371788,-122.7297661,156,0.79,207,8.99,2.29,7,30
1345839584,Fri Aug 24 21:19:44 2012,0x0204,45.537158,-122.7297869,156.64,1.05,228,8.99,2.29,7,30
1345839585,Fri Aug 24 21:19:45 2012,0x0204,45.5371372,-122.7298109,157.12,1.68,240,9.44,2.29,7,28
1345839586,Fri Aug 24 21:19:46 2012,0x0204,45.5371212,-122.7298397,157.44,1.22,262.5,8.99,2.29,7,28
1345839587,Fri Aug 24 21:19:47 2012,0x0204,45.5371068,-122.7298733,157.92,1.84,255,8.56,2.29,7,30
1345839588,Fri Aug 24 21:19:48 2012,0x0204,45.537094,-122.7299165,158.56,2.29,268.5,8.56,2.29,7,30
1345839589,Fri Aug 24 21:19:49 2012,0x0204,45.5370828,-122.7299581,159.2,2.01,286.5,8.56,2.29,7,30
1345839590,Fri Aug 24 21:19:50 2012,0x0204,45.537078,-122.7299997,159.52,1.93,288,8.56,2.29,7,28
1345839591,Fri Aug 24 21:19:51 2012,0x0204,45.5370748,-122.7300381,159.84,1.97,315,8.56,2.29,7,28
1345839592,Fri Aug 24 21:19:52 2012,0x0204,45.5370668,-122.7300701,159.84,1,285,9.91,2.29,7,28
1345839593,Fri Aug 24 21:19:53 2012,0x0204,45.5370572,-122.7301005,160,1.03,297,9.44,2.29,7,28
1345839594,Fri Aug 24 21:19:54 2012,0x0204,45.537046,-122.7301261,160.32,1.1,265.5,9.44,2.29,7,28
1345839595,Fri Aug 24 21:19:55 2012,0x0204,45.5370364,-122.7301581,160.48,1.35,273,9.44,2.29,7,28
1345839596,Fri Aug 24 21:19:56 2012,0x0204,45.53703,-122.7301949,160.8,1.78,282,10.4,2.29,7,27
1345839597,Fri Aug 24 21:19:57 2012,0x0204,45.5370268,-122.7302317,161.12,1.8,298.5,10.4,2.29,7,28
1345839598,Fri Aug 24 21:19:58 2012,0x0204,45.5370204,-122.7302685,161.28,1.43,279,10.4,2.29,7,27
1345839599,Fri Aug 24 21:19:59 2012,0x0204,45.5370188,-122.7303069,161.6,1.93,316.5,8.99,2.29,7,27
1345839600,Fri Aug 24 21:20:00 2012,0x0204,45.5370188,-122.7303421,161.92,1.65,306,8.56,2.29,7,27
1345839601,Fri Aug 24 21:20:01 2012,0x0204,45.537022,-122.7303693,162.24,1.39,327,8.56,2.29,7,27
1345839602,Fri Aug 24 21:20:02 2012,0x0204,45.5370348,-122.7303725,162.4,1.22,28.5,8.15,2.29,7,27
1345839603,Fri Aug 24 21:20:03 2012,0x0204,45.5370476,-122.7303645,162.56,1.7,43.5,8.15,2.29,7,33
1345839604,Fri Aug 24 21:20:04 2012,0x0204,45.5370604,-122.7303485,162.72,1.93,58.5,8.99,2.29,7,30
1345839605,Fri Aug 24 21:20:05 2012,0x0204,45.53707,-122.7303341,163.04,1.71,55.5,9.44,2.29,7,30
1345839606,Fri Aug 24 21:20:06 2012,0x0204,45.5370812,-122.7303181,163.2,2.22,61.5,9.44,2.29,7,30
1345839607,Fri Aug 24 21:20:07 2012,0x0204,45.5370924,-122.7302925,163.36,2.9,76.5,9.44,2.29,7,30
1345839608,Fri Aug 24 21:20:08 2012,0x0204,45.5371068,-122.7302717,163.52,2.26,54,9.91,2.29,7,30
1345839609,Fri Aug 24 21:20:09 2012,0x0204,45.5371212,-122.7302573,163.68,2.29,48,11.47,2.29,7,28
1345839610,Fri Aug 24 21:20:10 2012,0x0204,45.5371164,-122.7302429,164,1.58,88.5,10.4,2.29,7,27
1345839611,Fri Aug 24 21:20:11 2012,0x0204,45.5371244,-122.7302301,164.16,1.32,75,9.44,2.29,7,27
1345839612,Fri Aug 24 21:20:12 2012,0x0204,45.5371436,-122.7302173,164.32,1.73,49.5,9.44,2.29,7,30
1345839613,Fri Aug 24 21:20:13 2012,0x0204,45.5371724,-122.7302045,164.48,2.18,33,9.44,2.29,7,30
1345839614,Fri Aug 24 21:20:14 2012,0x0204,45.5371868,-122.7302013,164.8,1.43,51,9.44,2.29,7,30
1345839615,Fri Aug 24 21:20:15 2012,0x0204,45.537206,-122.7301917,165.12,2.24,34.5,9.44,2.29,7,30
1345839616,Fri Aug 24 21:20:16 2012,0x0204,45.5372332,-122.7301821,165.12,1.66,22.5,10.4,2.29,7,30
1345839617,Fri Aug 24 21:20:17 2012,0x0204,45.5372652,-122.7301805,165.28,2.26,16.5,10.92,2.29,7,27
1345839618,Fri Aug 24 21:20:18 2012,0x0204,45.5372988,-122.7301869,165.6,1.93,1.5,10.92,2.29,7,27
1345839619,Fri Aug 24 21:20:19 2012,0x0204,45.537334,-122.7301965,165.28,2.29,339,9.91,2.29,7,28
1345839620,Fri Aug 24 21:20:20 2012,0x0204,45.5373756,-122.7302125,165.28,3.34,339,9.44,2.29,7,30
1345839621,Fri Aug 24 21:20:21 2012,0x0204,45.5374156,-122.7302221,165.44,2.76,352.5,9.44,2.29,7,30
1345839622,Fri Aug 24 21:20:22 2012,0x0204,45.5374588,-122.7302221,165.6,3.05,4.5,9.91,2.29,7,30
1345839623,Fri Aug 24 21:20:23 2012,0x0204,45.5374812,-122.7302221,165.92,1.6,4.5,10.92,2.29,7,30
1345839624,Fri Aug 24 21:20:24 2012,0x0204,45.5375004,-122.7302189,166.24,2.01,10.5,5.51,2.29,7,30
1345839625,Fri Aug 24 21:20:25 2012,0x0204,45.5375212,-122.7302109,166.4,1.84,34.5,11.47,2.29,7,30
1345839626,Fri Aug 24 21:20:26 2012,0x0204,45.5375388,-122.7302045,166.56,1.31,40.5,12.04,2.29,7,30
1345839627,Fri Aug 24 21:20:27 2012,0x0204,45.5375484,-122.7302093,166.72,0,220.5,11.47,2.29,7,28
1345839628,Fri Aug 24 21:20:28 2012,0x0204,45.5375644,-122.7302189,166.88,0.54,285,9.91,2.29,7,28
1345839629,Fri Aug 24 21:20:29 2012,0x0204,45.5375788,-122.7302317,167.36,1.43,322.5,9.91,2.29,7,28
1345839630,Fri Aug 24 21:20:30 2012,0x0204,45.5376076,-122.7302461,167.36,2.18,357,9.91,2.29,7,28
1345839631,Fri Aug 24 21:20:31 2012,0x0204,45.5376428,-122.7302589,167.36,2.48,357,9.91,2.29,7,27
1345839632,Fri Aug 24 21:20:32 2012,0x0204,45.5376668,-122.7302733,167.52,1.87,331.5,10.92,2.29,7,27
1345839633,Fri Aug 24 21:20:33 2012,0x0204,45.5376908,-122.7302941,167.68,1.89,318,10.4,2.29,7,27
1345839634,Fri Aug 24 21:20:34 2012,0x0204,45.5377132,-122.7303165,168.32,2.03,321,10.92,2.29,7,27
1345839635,Fri Aug 24 21:20:35 2012,0x0204,45.5377388,-122.7303309,168.64,1.21,330,10.4,2.29,7,27
1345839636,Fri Aug 24 21:20:36 2012,0x0204,45.5377612,-122.7303501,168.96,1.17,318,10.4,2.29,7,27
1345839637,Fri Aug 24 21:20:37 2012,0x0204,45.537782,-122.7303661,169.28,0.91,330,10.4,2.29,7,27
1345839638,Fri Aug 24 21:20:38 2012,0x0204,45.5378012,-122.7303709,169.44,0.62,15,10.4,2.29,7,28
1345839639,Fri Aug 24 21:20:39 2012,0x0204,45.5378124,-122.7303677,169.28,0.79,94.5,10.4,2.29,7,30
1345839640,Fri Aug 24 21:20:40 2012,0x0204,45.537822,-122.7303517,169.6,1.37,96,10.4,2.29,7,30
1345839641,Fri Aug 24 21:20:41 2012,0x0204,45.5378332,-122.7303325,169.6,1.37,94.5,9.91,2.29,7,30
1345839642,Fri Aug 24 21:20:42 2012,0x0204,45.5378428,-122.7303133,169.44,1.28,76.5,9.91,2.29,7,30
1345839643,Fri Aug 24 21:20:43 2012,0x0204,45.5378572,-122.7302941,169.6,1.36,52.5,9.91,2.29,7,28
1345839644,Fri Aug 24 21:20:44 2012,0x0204,45.5378748,-122.7302813,169.44,1.22,42,9.91,2.29,7,27
1345839645,Fri Aug 24 21:20:45 2012,0x0204,45.5378908,-122.7302685,169.44,1.03,73.5,9.91,2.29,7,27
1345839646,Fri Aug 24 21:20:46 2012,0x0204,45.5379164,-122.7302477,169.12,1.66,51,9.91,2.29,7,27
1345839647,Fri Aug 24 21:20:47 2012,0x0204,45.5379404,-122.7302349,168.96,1.23,49.5,9.91,2.29,7,27
1345839648,Fri Aug 24 21:20:48 2012,0x0204,45.5379644,-122.7302221,169.12,0.89,57,9.91,2.29,7,27
1345839649,Fri Aug 24 21:20:49 2012,0x0204,45.5379804,-122.7302157,169.12,0.8,69,8.99,2.29,7,28
1345839650,Fri Aug 24 21:20:50 2012,0x0204,45.537998,-122.7302045,169.12,1.21,75,8.99,2.29,7,28
1345839651,Fri Aug 24 21:20:51 2012,0x0204,45.5380172,-122.7301965,169.6,1.14,66,9.91,2.29,7,28
1345839652,Fri Aug 24 21:20:52 2012,0x0204,45.5380364,-122.7301949,169.76,0.82,357,9.91,2.29,7,27
1345839653,Fri Aug 24 21:20:53 2012,0x0204,45.538062,-122.7301965,170.08,1.52,346.5,9.91,2.29,7,27
1345839654,Fri Aug 24 21:20:54 2012,0x0204,45.5380908,-122.7302013,170.24,1.85,349.5,9.91,2.29,7,27
1345839655,Fri Aug 24 21:20:55 2012,0x0204,45.5381228,-122.7302061,170.4,2.2,349.5,9.44,2.29,7,27
1345839656,Fri Aug 24 21:20:56 2012,0x0204,45.5381612,-122.7302029,170.72,2.6,10.5,9.44,2.29,7,27
1345839657,Fri Aug 24 21:20:57 2012,0x0204,45.5381964,-122.7302029,170.88,1.63,349.5,9.44,2.29,7,28
1345839658,Fri Aug 24 21:20:58 2012,0x0204,45.53823,-122.7302061,171.04,1.84,342,9.44,2.29,7,30
1345839659,Fri Aug 24 21:20:59 2012,0x0204,45.5382668,-122.7302093,171.04,1.43,357,9.44,2.29,7,30
1345839660,Fri Aug 24 21:21:00 2012,0x0204,45.538294,-122.7302141,171.36,1.84,12,8.99,2.29,7,30
1345839661,Fri Aug 24 21:21:01 2012,0x0204,45.538326,-122.7302141,171.68,1.93,13.5,8.99,2.29,7,30
1345839662,Fri Aug 24 21:21:02 2012,0x0204,45.5383612,-122.7302061,171.84,2.9,24,8.99,2.29,7,28
1345839663,Fri Aug 24 21:21:03 2012,0x0204,45.5383996,-122.7301965,172,2.6,16.5,8.99,2.29,7,28
1345839664,Fri Aug 24 21:21:04 2012,0x0204,45.5384412,-122.7301917,172.16,2.82,12,8.99,2.29,7,28
1345839665,Fri Aug 24 21:21:05 2012,0x0204,45.5384796,-122.7301837,172.32,2.09,27,8.99,2.29,7,28
1345839666,Fri Aug 24 21:21:06 2012,0x0204,45.5385116,-122.7301741,172.48,1.91,28.5,9.91,2.29,7,28
1345839667,Fri Aug 24 21:21:07 2012,0x0204,45.5385388,-122.7301629,172.64,1.39,49.5,9.91,2.29,7,28
1345839668,Fri Aug 24 21:21:08 2012,0x0204,45.5385676,-122.7301581,172.96,1.82,6,8.99,2.29,7,27
1345839669,Fri Aug 24 21:21:09 2012,0x0204,45.5386044,-122.7301629,173.28,2.85,355.5,9.44,2.29,7,28
1345839670,Fri Aug 24 21:21:10 2012,0x0204,45.5386428,-122.7301757,173.28,1.95,345,9.91,2.29,10,28
1345839671,Fri Aug 24 21:21:11 2012,0x0204,45.5386764,-122.7301901,173.28,1.8,324,9.91,2.29,10,28
1345839672,Fri Aug 24 21:21:12 2012,0x0204,45.53871,-122.7301997,173.44,1.66,348,10.4,2.29,7,28
1345839673,Fri Aug 24 21:21:13 2012,0x0204,45.5387452,-122.7302045,173.76,1.36,16.5,9.91,2.29,7,27
1345839674,Fri Aug 24 21:21:14 2012,0x0204,45.538774,-122.7302109,174.24,1.89,348,10.4,2.29,7,27
1345839675,Fri Aug 24 21:21:15 2012,0x0204,45.5388044,-122.7302269,174.4,1.84,346.5,10.4,2.29,7,27
1345839676,Fri Aug 24 21:21:16 2012,0x0204,45.5388364,-122.7302477,174.72,2.82,333,9.91,2.29,7,27
